seconds,connectivity,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,qdisc:qdisc_dequeue.1,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:consume_skb.1,skb:kfree_skb,skb:kfree_skb.1,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written,label
5.010931345,1,5,8,5,3,0,2,0,6,287993,332,2,13,1914,151503,3747,1,1,15896,10791,1925,2404,2239,2122,2244,0,11,291,291,247,37,16,1323471,211,211,0,46,5,152345,152326,126,16,0,0,4,287955,145110,6,6,1010,1010,29,29,659,0,0,0,10,388213,307,78,3,1,0,4,1,5,9,1,2,2,3,7.0
5.010779455,1,7,10,7,3,0,2,0,6,595329,3,2,13,2502,235060,6131,0,1,19736,15556,8406,8862,1463,365,1470,441,10,93,93,79,3274,1052,2144930,173,173,13,109,45,401180,401151,108,15,13,16,29,594934,382417,15,20,196,196,34,34,29,0,16,0,76,606114,560,84,1,4,7,26,1,7,33,1,1,0,2,13.0
5.010628626,1,5,7,5,2,8,1,0,14,290585,347,2,11,1980,152341,4104,0,1,16251,11019,2658,3168,2372,2325,2376,63,133,293,293,252,286,114,1348797,211,211,4,49,5,153266,153259,197,16,4,4,8,290436,145631,7,11,1126,1126,33,33,719,0,4,0,10,376993,480,130,1,0,0,4,0,0,4,1,0,0,1,7.0
5.011360391,1,0,0,0,0,0,0,0,118,270724,505,0,4,2306,139042,4918,0,0,17052,11416,6827,7333,3074,2076,3071,378,4,466,466,336,2518,947,1202124,391,391,11,48,45,154009,153992,215,9,11,15,25,270514,140523,14,18,836,836,37,37,219,0,13,0,13,318550,366,72,1,0,0,272,0,0,272,1,0,0,1,2.0
5.01021447,1,0,0,0,0,0,0,0,3,642707,5,0,5,2787,272445,4830,0,0,22360,17438,3859,4364,885,533,896,126,5,102,102,77,1618,695,2402201,201,201,7,127,44,410501,410483,122,12,7,9,16,642298,395349,10,13,221,221,22,22,21,0,8,0,74,818602,358,63,1,0,0,20,0,0,20,1,0,0,1,14.0
5.010302492,1,0,0,0,0,0,0,2,117,310995,507,0,5,2407,158683,4582,0,0,16733,11263,4003,4532,2145,1617,2176,63,5,465,465,335,915,272,1401646,388,388,5,47,5,171974,171965,211,12,4,7,12,310828,160968,10,11,827,827,38,38,208,0,5,0,10,419351,358,77,1,0,0,255,0,0,255,1,0,0,1,3.0
5.010348896,1,0,0,0,0,0,0,0,22,254685,341,0,4,2307,127470,4255,0,0,16768,11518,6239,6649,3115,2311,3125,63,4,308,308,262,2360,815,1158941,231,231,9,46,45,148675,148658,135,10,9,11,20,254468,136365,11,15,957,957,31,31,585,0,11,0,20,323296,357,74,1,0,0,24,0,0,24,1,0,0,1,5.0
5.010275068,1,0,2,0,2,0,1,0,0,582924,3,0,10,470,219882,4840,0,0,23153,18094,1121,1606,83,7,90,0,9,106,106,82,32,13,2109654,207,207,0,133,5,402200,402194,123,14,0,0,4,582639,388979,6,6,222,222,27,27,13,0,0,0,79,731950,354,65,1,3,7,3,0,0,3,1,1,0,2,1.0
5.010364604,1,7,14,259,7,272,3,0,3,620034,2,3,24,538,259016,5339,264,1,22281,17409,4702,5129,929,345,933,63,19,101,101,85,1634,695,2308794,199,199,8,126,46,402217,402199,129,20,7,8,17,619805,386403,10,13,221,221,36,36,26,0,9,0,83,754346,433,97,3,3,3,283,2,4,287,1,4,3,3,13.0
5.01081358,1,0,0,0,0,0,0,0,7,636426,3,0,5,1080,269854,5594,0,0,18965,14915,3966,4378,460,84,456,0,5,92,92,77,997,254,2368752,175,175,4,110,6,402958,402935,109,12,4,5,13,636020,388723,10,11,189,189,24,23,16,0,5,0,74,719297,552,68,1,0,0,8,0,0,8,1,0,0,1,9.0
5.011382946,1,5,8,5,3,0,2,0,2,647585,2,2,12,1424,277122,4505,1,1,23138,18081,1226,1761,96,8,97,0,10,107,107,88,42,13,2416226,211,211,0,132,6,409641,409632,124,13,0,0,4,647279,396326,6,6,224,224,30,30,15,0,0,0,85,838924,353,72,3,1,0,4,1,5,9,1,2,2,3,13.0
5.011652918,1,0,0,0,0,0,0,0,9,274337,346,0,4,551,145198,4347,0,0,16980,11790,5751,6431,2693,2177,2691,63,4,310,310,268,1692,401,1241076,233,233,6,46,7,149794,149782,136,10,6,8,16,274172,138134,11,13,1055,1055,41,41,674,0,8,0,21,344864,358,73,1,0,0,11,0,0,11,1,0,0,1,6.0
5.010927451,1,0,0,0,0,0,0,0,13,281750,339,0,5,2027,148603,3992,0,0,16058,10834,3344,3635,2618,2024,2332,0,5,299,299,255,850,418,1270461,225,225,3,47,18,151130,151112,130,11,3,3,9,281696,142143,7,7,954,954,41,41,586,0,4,0,14,366810,348,73,1,0,0,5,0,0,5,1,0,0,1,5.0
5.016568347,1,5,7,5,2,0,1,0,4,555396,4,2,11,476,265009,4739,0,1,22580,17599,4203,4891,792,276,811,0,9,15,15,14,1555,532,2197300,25,25,7,130,17,331587,331552,38,15,7,8,17,554835,315362,12,14,49,49,33,33,26,0,8,0,11,718469,247,79,1,0,0,63,0,0,63,1,0,0,1,10.0
5.010698243,1,0,0,0,0,0,0,0,22,266359,338,0,5,546,139737,4105,0,0,16201,11059,5165,5428,2956,2368,2671,63,5,298,298,249,1702,650,1259408,221,221,7,46,16,145787,145773,128,12,7,7,19,266223,135416,11,12,944,944,34,34,580,0,8,0,10,353800,340,75,1,0,0,9,0,0,9,1,0,0,1,5.0
5.010394622,1,0,0,0,0,0,0,0,7,275787,341,0,5,2168,145608,4046,0,0,16226,11093,4034,4475,2531,2043,2538,0,5,299,299,253,917,272,1289264,220,220,4,46,6,148635,148626,132,12,4,5,12,275576,139318,10,11,942,942,36,36,573,0,5,0,11,376225,332,64,1,0,0,10,0,0,10,1,0,0,1,5.0
5.010006538,1,9,14,426,5,546,2,0,21,625089,106,55,19,1633,260583,6578,490,1,24200,18967,8127,8536,1515,395,1538,315,15,171,235,169,3141,995,2330997,337,337,20,135,5,408241,408215,256,17,20,20,38,624619,390749,21,26,497,497,87,87,13,17,20,5,107,707491,568,91,2,3,8,485,5,55,540,1,1,0,2,11.0
5.010671101,1,0,0,0,0,0,0,0,125,263938,506,0,5,2405,137150,4837,0,0,16975,11407,6730,7187,3065,2201,3065,315,5,464,464,334,2511,956,1168480,389,389,11,47,45,149010,148991,212,11,11,13,26,263817,135731,14,18,825,825,33,33,214,0,13,0,11,313281,358,75,1,0,0,272,0,0,272,1,0,0,1,2.0
5.010824604,1,0,0,0,0,0,0,0,9,278457,342,0,5,2037,145581,4089,0,0,16472,11263,3369,3860,2286,2021,2308,0,4,308,308,263,733,141,1272255,231,231,2,46,6,151510,151505,131,9,2,3,7,278295,141941,7,8,1039,1039,29,29,667,0,3,0,20,380426,350,76,1,0,0,4,0,0,4,1,0,0,1,6.0
5.010271703,1,5,8,5,3,0,2,2,7,617252,8,2,12,1591,249849,6202,1,1,22206,17327,4032,4524,891,345,895,63,11,99,99,87,1626,687,2283086,195,195,7,127,131,407522,407504,119,16,7,8,17,616856,392533,10,13,219,219,22,22,20,0,8,0,80,662580,578,82,3,1,0,20,1,5,25,1,2,2,3,8.0
5.01098634,1,5,7,5,2,0,1,10,21,357381,337,2,10,2118,184699,4134,0,1,17188,11862,6541,6993,3325,2535,3342,189,135,300,300,260,2413,822,1600899,215,215,9,49,44,194414,194393,199,15,9,11,20,357086,181526,12,16,1307,1307,28,28,908,0,11,0,17,452609,554,131,1,0,0,20,0,0,20,1,0,0,1,4.0
5.016615874,1,7,9,7,2,0,1,0,5,575328,3,2,11,456,277546,4526,0,1,22599,17613,4201,4617,794,213,745,63,9,14,14,14,1522,534,2261347,23,23,7,129,17,338769,338725,37,15,7,8,17,574486,322598,12,14,44,44,33,33,23,0,8,0,11,749569,253,80,1,0,0,61,0,2,63,1,0,0,1,10.0
5.010248791,1,5,7,5,2,0,1,0,10,647537,5,2,11,2803,276257,5383,0,1,23056,18156,4820,5340,624,91,641,189,9,109,109,83,1635,392,2425988,207,207,6,128,5,413313,413296,125,16,6,8,16,647103,396235,11,13,223,223,28,28,19,0,8,0,81,785917,428,75,1,0,0,10,0,1,11,1,0,0,1,14.0
5.010667528,1,0,0,0,0,0,0,0,25,284679,507,0,6,2263,141940,4698,0,0,16664,11197,3880,4280,2252,1863,2235,126,5,467,467,336,925,263,1247370,389,389,5,48,6,162726,162710,212,12,4,6,12,284579,151877,10,11,826,826,34,34,205,0,5,0,11,329136,353,76,1,0,0,254,0,0,254,1,0,0,1,2.0
5.013357428,1,6,8,6,2,0,1,0,19,285419,335,2,10,2086,150419,4217,0,1,16519,11299,6791,7333,3400,2472,3394,126,9,293,293,251,2530,941,1350859,209,209,11,46,44,155030,155007,130,15,11,13,25,285188,143598,14,18,1025,1025,28,28,671,0,13,0,10,370962,358,82,1,0,0,23,0,1,24,1,0,0,1,7.0
5.010644643,1,7,10,263,3,271,2,0,10,612467,2,3,13,776,254187,5844,262,1,20873,16418,8155,8674,1441,239,1446,63,10,97,97,85,3251,1062,2263059,181,181,13,116,44,400883,400857,112,16,13,16,29,612031,381953,15,20,201,201,23,23,25,0,16,0,82,661780,504,82,1,1,0,286,1,2,288,1,0,0,1,13.0
5.011958926,1,0,0,0,0,0,0,0,14,283054,336,0,6,1949,148885,4063,0,0,16805,11560,6281,6676,3226,2207,3231,63,5,302,302,260,2384,815,1340708,219,219,9,46,45,154001,153977,131,12,9,11,21,282734,142343,11,15,1032,1032,30,30,671,0,11,0,18,351607,343,69,1,0,0,22,0,0,22,1,0,0,1,7.0
5.010517535,1,5,8,5,3,0,2,0,5,577446,4,2,13,581,219124,5161,1,1,23382,18257,4168,4575,914,409,919,63,11,110,110,86,1632,688,2097543,215,215,7,132,45,400101,400085,129,15,7,8,17,577113,384252,10,13,239,239,32,32,25,0,9,0,82,707404,384,79,3,1,0,22,1,5,27,1,2,2,2,1.0
5.011259664,1,0,0,0,0,6,0,0,28,282413,352,0,5,659,148614,4248,0,0,16651,11397,7319,7973,3458,2389,3461,126,5,298,298,251,2772,1037,1307541,219,219,15,46,44,153782,153755,131,12,15,17,30,282332,141788,14,22,1042,1042,28,28,676,0,18,0,10,372273,364,79,1,0,0,23,0,0,23,1,0,0,1,6.0
5.010431559,1,9,11,427,2,543,1,0,27,608126,93,56,11,2686,246070,6111,488,1,24111,18845,10902,11318,2352,541,2346,315,9,152,198,151,4779,1659,2238873,300,300,27,133,45,407582,407547,218,15,27,28,52,607709,387702,25,33,424,424,84,84,22,18,28,5,92,681985,567,82,2,0,0,498,5,58,556,1,0,0,1,11.0
5.011075233,1,0,0,0,0,0,0,6,57,323846,505,0,4,2371,166863,4451,0,0,16680,11062,4618,5172,2556,1799,2566,189,4,463,463,334,1648,691,1456851,385,385,7,48,44,176811,176787,208,9,7,8,17,323786,165303,10,13,826,826,31,31,213,0,8,0,10,424552,369,70,1,0,0,275,0,0,275,1,0,0,1,3.0
5.011130316,1,5,7,5,2,0,1,0,73,284745,505,2,10,2338,143789,4677,0,1,16720,11255,3942,4354,2251,1739,2247,0,9,468,468,334,921,265,1228293,393,393,4,48,5,160359,160338,222,16,4,5,13,284433,149420,10,11,828,828,36,36,207,0,5,0,12,353142,357,85,1,0,0,262,1,5,267,1,0,0,1,2.0
5.010506772,1,0,0,0,0,0,0,0,8,239013,339,0,5,2136,103532,3878,0,0,15962,10773,2017,2456,2127,2014,2148,0,5,299,299,253,41,5,1025562,225,225,0,46,6,150748,150746,134,12,0,0,4,238959,143087,6,6,942,942,36,36,571,0,0,0,13,281556,331,76,1,0,0,6,0,0,6,1,0,0,1,5.0
5.010391239,1,0,0,0,0,0,0,0,13,604394,2,0,5,1771,238707,5108,0,0,20735,16198,4340,4760,920,344,927,0,5,95,95,75,1646,690,2193495,187,187,7,118,45,404282,404263,115,12,7,8,16,604146,389443,10,13,209,209,32,32,25,0,8,0,73,712175,428,69,1,0,0,24,0,0,24,1,0,0,1,14.0
5.010618619,1,5,8,5,3,8,2,0,13,237769,343,2,13,2102,102820,3862,1,1,16059,10928,2477,3000,2379,2124,2370,0,11,292,292,251,288,105,1027715,211,211,5,46,5,150134,150113,131,16,4,4,8,237446,142404,6,10,1021,1021,30,30,659,0,5,0,10,296511,333,86,3,1,0,3,1,5,8,1,2,2,3,7.0
5.011236115,1,0,0,0,0,0,0,0,39,276851,514,0,5,2086,138306,4672,0,0,16875,11387,3232,3734,2011,1732,2008,126,5,474,474,347,764,138,1242470,395,395,2,48,5,158931,158919,215,11,2,3,8,276617,147606,7,8,836,836,30,30,208,0,3,0,17,347795,353,79,1,0,0,256,0,0,256,1,0,0,1,2.0
5.010304519,1,0,0,0,0,0,0,0,2,610863,3,0,4,2894,245212,4764,0,0,23118,18072,1199,1718,89,6,98,0,4,107,107,81,32,5,2215257,209,209,1,132,6,404937,404926,123,9,0,0,4,610457,391600,6,6,223,223,30,30,15,0,0,0,78,773032,367,61,0,0,0,4,0,0,4,0,0,0,0,14.0
5.010609144,1,0,0,0,0,0,0,0,57,311838,512,0,6,2547,158314,4756,0,0,17520,11845,7219,7686,2986,1956,3009,126,66,473,473,344,2511,966,1402849,399,399,11,50,46,176449,176431,253,11,11,13,26,311709,162272,15,19,893,893,49,49,241,0,13,0,15,373855,438,93,1,0,0,267,0,0,267,1,0,0,1,3.0
5.011261557,1,5,7,5,2,0,1,0,14,284969,338,2,10,559,150440,4123,0,1,16502,11265,3706,4084,2355,2086,2328,63,9,302,302,257,851,194,1294715,227,227,3,47,7,152545,152536,139,16,3,3,8,284877,143056,7,8,1040,1040,41,41,670,0,4,0,17,400757,348,76,1,0,0,7,0,0,7,1,0,0,1,6.0
5.01071983,1,0,0,0,0,0,0,0,8,641620,4,0,4,2769,278797,5358,0,0,23028,18030,6280,6799,1284,232,1293,63,4,102,102,81,2513,927,2427776,199,199,11,128,45,405626,405601,119,10,11,15,26,641317,388208,14,18,224,224,33,33,26,0,13,0,77,798514,390,69,1,0,0,26,0,0,26,1,0,0,1,14.0
5.010578465,1,5,8,5,3,0,2,0,96,293166,508,2,13,2348,154091,4765,1,1,17018,11449,6831,7319,6197,2075,6115,189,11,467,467,336,5590,4014,1337619,389,389,11,48,45,161060,161033,216,16,11,14,25,292832,147578,14,18,834,834,36,36,217,0,13,0,11,364072,367,87,3,1,0,274,1,5,279,1,2,2,3,2.0
5.011114435,1,0,1,0,1,0,1,0,69,282962,506,0,8,2286,148865,4914,0,0,16776,11152,4824,5335,2660,1920,2675,63,7,466,466,335,1619,678,1256705,391,391,7,48,46,155075,155068,215,14,7,8,16,283083,143300,10,13,836,836,39,39,220,0,8,0,12,341772,361,72,1,3,6,275,0,0,275,1,1,0,2,2.0
5.010441905,1,9,11,427,2,533,1,0,17,620897,81,55,11,592,268295,6566,483,1,24374,19118,12967,13271,2742,555,2752,315,9,140,183,151,5643,1934,2362030,275,275,32,133,45,400568,400520,206,15,31,29,60,620491,378802,29,38,395,395,84,84,25,19,33,5,92,649697,587,86,2,0,0,501,4,55,556,1,0,0,1,11.0
5.010693424,1,5,7,5,2,0,1,0,6,653489,2,2,10,523,283815,6152,0,1,23164,18066,4045,4451,903,470,900,189,9,102,102,85,1629,698,2468468,201,201,7,131,135,410888,410858,122,16,7,8,16,653133,395370,10,13,219,219,22,22,20,0,8,0,83,685014,590,71,1,0,0,21,0,0,21,1,0,0,1,12.0
5.010924671,1,0,0,0,0,6,0,0,47,280503,510,0,4,2303,145430,5002,0,0,17116,11422,5492,5999,6026,2074,5941,189,127,465,465,335,5018,3905,1282067,387,387,11,50,44,156671,156646,284,10,11,12,20,280191,143884,11,18,944,944,40,40,280,0,12,0,10,338528,515,127,1,0,0,263,0,0,263,1,0,0,1,2.0
5.01104263,1,0,0,0,0,0,0,0,114,273992,536,0,4,3003,143549,5553,0,0,19256,13167,6878,7445,3667,2012,3638,252,117,494,494,370,3149,1556,1211970,393,393,9,57,44,157075,157049,277,10,9,12,20,273869,140576,12,16,985,985,54,54,301,0,11,0,17,333260,521,113,1,5,5,296,0,0,296,1,1,0,2,8.0
5.010233447,1,0,0,0,0,0,0,2,126,300141,505,0,5,2410,148438,4605,0,0,16833,11265,4920,5440,2591,1689,2626,63,5,465,465,337,1634,690,1342497,389,389,7,47,45,171947,171932,212,11,7,11,16,299815,160112,10,13,837,837,42,42,218,0,8,0,11,371339,367,72,1,0,0,269,0,0,269,1,0,0,1,3.0
5.01070203,1,5,7,5,2,0,1,0,4,238522,342,2,11,2073,119885,3898,0,1,16759,11565,3708,4333,2647,2612,8848,6489,9,305,305,260,776,130,1139348,225,225,2,46,5,137153,137133,134,16,2,3,8,238353,127340,7,8,1231,1231,32,32,892,0,3,0,17,297896,348,87,1,0,0,8,0,0,8,1,0,0,1,8.0
5.058922879,1,0,1,0,1,0,1,0,11,287561,336,0,8,2005,151144,3977,0,0,16346,11115,5106,5420,3004,2341,2774,126,7,293,293,252,1665,599,1365861,209,209,7,46,16,154764,154744,128,14,7,7,18,287579,145131,11,12,1031,1031,28,28,677,0,8,0,10,337949,342,81,1,3,6,8,0,0,8,1,1,0,2,7.0
5.009871248,1,5,7,5,2,0,1,0,6,579708,3,2,11,564,228282,5828,0,1,23262,18168,4299,4769,906,281,929,0,9,108,108,86,1601,687,2132498,213,213,7,132,136,393296,393276,128,16,7,8,16,579177,377380,10,13,239,239,33,33,28,0,8,0,83,635348,601,75,1,0,0,18,0,0,18,1,0,0,1,12.0
5.011215343,1,5,8,6,3,163,1,4,85,297520,511,2,13,2364,149236,5153,0,1,18421,12265,13761,15290,6032,4096,14421,10836,125,473,473,344,7953,3535,1345390,400,400,35,50,42,177292,177251,294,17,35,41,57,297289,157103,23,48,1009,1009,60,60,345,0,38,0,15,346241,555,158,2,0,0,292,1,1,293,2,0,0,2,3.0
5.009779106,1,0,0,0,0,8,0,0,6,625265,3,0,4,545,266045,5267,0,0,20635,16132,4819,5188,1038,478,1063,126,4,94,94,81,1851,779,2325210,185,185,11,117,45,398438,398419,108,9,11,12,21,624497,383095,10,17,210,210,33,33,28,0,12,0,79,733946,457,64,1,0,0,21,0,0,21,1,0,0,1,14.0
5.009492353,1,0,0,0,0,0,0,0,8,279575,345,0,5,2180,147760,3979,0,0,15868,10754,1735,2121,2104,2030,2115,0,5,302,302,257,8,5,1256117,227,227,0,47,6,148267,148261,135,12,0,0,4,279158,140877,6,6,947,947,28,28,569,0,0,0,12,392405,334,71,1,0,0,4,0,0,4,1,0,0,1,5.0
5.010546953,1,5,8,5,3,0,2,2,15,597103,3,2,15,2545,235499,5988,1,1,19904,15600,6867,7315,1276,359,1279,315,11,89,89,76,2526,946,2158875,173,173,11,113,44,400708,400683,108,15,11,13,26,596754,383867,14,18,196,196,30,30,24,0,13,0,73,618996,556,82,3,1,0,25,1,5,30,1,2,2,3,9.0
5.010573597,1,5,7,5,2,0,1,0,2,661788,17,2,12,480,285518,6331,0,1,23497,18431,2648,3103,242,78,246,0,9,112,112,95,780,137,2480056,213,213,2,132,97,417294,417282,128,15,2,3,7,661418,401991,7,8,232,232,20,20,19,0,3,0,91,678792,602,77,1,0,0,5,0,0,5,1,0,0,1,12.0
5.010557212,1,0,0,0,0,0,0,0,13,604339,2,0,5,2938,240589,6258,0,0,23926,18809,7765,8110,1453,430,1456,252,5,108,109,90,3262,1045,2230267,205,205,13,130,135,409452,409424,121,11,13,18,29,604045,389714,15,20,227,227,30,30,25,0,17,0,88,586750,581,70,1,0,0,28,0,0,28,1,0,0,1,12.0
5.010231847,1,5,7,5,2,39,1,12,24,360296,350,2,11,2254,186251,4058,0,1,17227,11826,7921,7853,3368,2203,3200,0,9,296,296,256,2288,778,1623422,219,219,12,47,11,195326,195306,131,16,12,16,22,360107,182575,15,18,1302,1302,41,41,972,0,19,0,14,446470,408,96,1,0,0,20,0,0,20,1,0,0,1,4.0
5.010432722,1,5,8,5,3,0,2,0,9,575713,3,2,14,2656,219221,5009,1,1,23613,18487,6241,6683,1300,358,1310,126,11,106,106,84,2508,949,2085079,207,207,11,131,45,400323,400291,125,16,11,13,26,575344,382771,14,18,231,231,33,33,26,0,13,0,81,699996,398,83,3,1,0,20,1,5,25,1,2,2,3,1.0
5.010110818,1,5,9,5,4,12,2,4,70,304120,509,3,15,2640,153752,4639,1,1,16702,11176,3706,4158,2192,1624,2192,126,71,469,469,338,845,285,1364195,395,395,8,49,6,169706,169693,258,18,8,9,14,303814,159208,9,16,875,875,36,36,225,0,9,0,12,375404,444,122,3,1,0,253,1,5,258,1,2,2,3,3.0
5.010464278,1,6,10,6,3,2,2,4,70,307898,503,2,12,2625,158403,4710,2,1,17476,11738,6473,6932,2763,2001,2761,252,120,470,470,337,2346,813,1407537,393,393,9,50,44,173013,172998,281,15,9,11,21,307481,158556,12,16,922,922,39,39,267,0,11,0,17,388054,500,133,3,1,0,269,1,6,275,1,2,2,3,3.0
5.016166435,1,0,0,0,0,0,0,0,124,280975,511,0,5,2285,145018,4845,0,0,17242,11718,6549,6823,2895,1944,2603,126,5,475,475,347,2494,810,1245263,399,399,9,48,16,159018,158990,217,12,9,10,23,280818,144627,12,14,847,847,33,33,217,0,11,0,17,335572,364,76,1,0,0,259,0,0,259,1,0,0,1,2.0
5.010451483,1,0,3,0,3,0,1,0,3,572915,3,0,12,612,211655,5361,0,0,19658,15379,1982,2406,91,70,98,63,11,95,95,79,42,5,2006700,185,185,1,115,6,396346,396332,112,13,0,0,3,572560,383527,6,6,203,203,31,31,17,0,0,0,76,672983,568,69,1,4,8,6,0,0,6,1,1,0,2,13.0
5.010849238,1,0,0,0,0,0,0,0,43,265418,507,0,5,2235,127647,4521,0,0,17231,11664,5509,6015,2410,1856,2421,126,5,472,472,342,1650,382,1118974,391,391,7,47,5,160033,160011,213,12,6,8,17,265538,146739,11,13,824,824,38,38,209,0,8,0,17,283209,352,78,1,0,0,253,0,0,253,1,0,0,1,2.0
5.01029795,1,0,0,0,0,0,0,0,1,640106,3,0,5,635,274948,6098,0,0,19684,15340,1810,2267,80,12,88,0,114,92,92,76,33,5,2403004,181,181,0,118,5,400886,400875,175,11,0,0,3,639714,388080,7,7,293,293,21,21,72,0,0,0,73,687062,691,113,1,0,0,3,0,0,3,1,0,0,1,9.0
5.01037651,1,0,0,0,0,0,0,0,3,577303,2,0,5,647,221958,6599,0,0,23399,18364,2595,3069,233,77,242,0,5,111,111,87,779,134,2118092,210,210,2,132,97,396620,396607,127,11,2,3,7,576949,381416,7,8,222,222,20,20,14,0,3,0,85,595607,588,60,1,0,0,6,0,0,6,1,0,0,1,12.0
5.013100005,1,5,7,5,2,0,1,0,4,597300,3,2,10,514,237946,4792,0,1,23600,18525,2465,2918,239,16,244,0,8,112,112,89,795,137,2146654,213,213,2,132,5,400751,400734,130,13,2,3,7,596882,385336,7,8,226,226,20,20,15,0,3,0,86,744523,385,73,1,0,0,5,0,0,5,1,0,0,1,1.0
5.010857087,1,0,0,0,0,0,0,0,14,610242,3,0,5,1398,242801,6124,0,0,23500,18366,6143,6618,1273,297,1275,252,90,105,105,86,2518,948,2222598,205,205,12,133,136,410464,410433,170,10,11,13,25,609908,393058,15,19,274,274,23,23,36,0,13,0,83,595958,683,99,1,0,0,21,0,0,21,1,0,0,1,12.0
5.01036985,1,5,7,5,2,0,1,0,17,299025,509,2,10,2297,157135,4674,0,1,16901,11408,3231,3681,2015,1858,2028,189,8,479,479,345,768,152,1342035,409,409,2,47,5,162247,162237,224,13,2,3,8,298770,150991,7,8,847,847,29,29,207,0,3,0,17,402378,361,86,1,5,5,247,1,5,252,1,1,0,2,2.0
5.010931043,1,0,0,0,0,0,0,0,8,626888,2,0,6,2369,256819,5703,0,0,18314,14370,3653,4140,454,20,462,0,5,84,84,68,926,276,2273973,165,165,4,107,5,404986,404955,104,12,4,5,12,626514,391681,10,11,177,177,21,21,11,0,5,0,66,641273,541,66,1,0,0,9,0,0,9,1,0,0,1,9.0
5.010837051,1,5,7,5,2,0,1,0,64,294886,502,2,10,2290,152912,4542,0,1,16783,11300,4076,4536,3020,1801,3041,126,9,465,465,333,1671,1012,1330798,392,392,4,48,7,161823,161806,218,14,4,5,12,294621,150753,10,11,828,828,41,41,210,0,5,0,13,352422,345,87,1,0,0,258,0,0,258,1,0,0,1,8.0
5.010273666,1,5,7,5,2,0,1,0,0,582254,3,2,11,482,221242,5833,0,1,22933,17921,1213,1684,78,9,84,0,9,105,105,85,28,7,2039471,205,205,0,132,98,399918,399911,128,16,0,0,4,581917,386827,6,6,221,221,23,23,15,0,1,0,82,581336,598,71,1,0,0,3,0,0,3,1,0,0,1,12.0
5.010457429,1,0,0,0,0,0,0,0,2,580134,3,0,4,577,222434,6004,0,0,23307,18264,3259,3740,455,147,475,0,4,106,106,86,909,273,2076142,209,209,4,132,97,398717,398707,124,9,4,4,12,579805,383904,10,11,222,222,24,24,13,0,5,0,83,568670,569,60,1,0,0,7,0,0,7,1,0,0,1,12.0
5.016325329,1,0,1,0,1,0,1,0,4,525453,3,0,8,1065,232455,4737,0,0,22244,17293,877,1629,130,1,152,63,7,13,13,13,70,73,2028435,21,21,1,130,5,331779,331764,34,14,0,0,1,525044,318485,6,6,36,36,27,27,13,0,0,0,10,694260,215,68,1,3,6,58,0,0,58,1,1,0,2,10.0
5.009703288,1,9,11,427,2,550,1,0,12,625185,107,56,11,1648,261533,6630,495,1,24410,19171,10136,10614,1911,157,1926,63,9,169,218,160,4027,1249,2349032,335,335,24,135,5,409173,409134,238,16,24,25,48,624547,389882,25,31,461,461,90,90,15,17,25,5,99,708323,561,82,2,0,0,494,5,56,550,1,0,0,1,11.0
5.01111079,1,0,0,0,0,0,0,0,3,287639,336,0,5,1992,150957,3906,0,0,15850,10745,1792,2404,2206,2121,2200,0,5,293,293,252,49,9,1313706,209,209,0,46,5,151022,151005,122,12,0,0,4,287544,144335,6,6,1014,1014,24,24,658,0,0,0,10,384536,314,68,1,0,0,1,0,0,1,1,0,0,1,7.0
5.010588306,1,0,0,0,0,0,0,0,2,284530,336,0,5,2028,150424,3924,0,0,15856,10685,1796,2359,2118,2013,2130,0,5,295,295,248,40,9,1300906,217,217,1,47,5,150227,150212,130,12,0,1,3,284459,143097,6,6,1021,1021,25,25,659,0,0,0,10,398203,329,79,1,0,0,3,0,0,3,1,0,0,1,6.0
